fuente,nombre,voltaje_kv,subestacion_origen,subestacion_destino,propietario,longitud_km,estado,geometry_wkt,attrs_json
Lineas_de_Transmision_69_kV__,Champerico - La Maquina,69,,,,,,"LINESTRING (-91.8845899569999 14.329706893, -91.88442407 14.3301083440001, -91.88434377 14.3310330780001)","{""FID"": 21, ""FID_Polyli"": 22, ""Name"": ""Champerico - La Maquina"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 156.30599563613174}"
Lineas_de_Transmision_69_kV__,Los Brillantes-Champerico,69,,,,,,"LINESTRING (-91.8845899569999 14.329706893, -91.884237026 14.330278937, -91.88434377 14.3310330780001)","{""FID"": 22, ""FID_Polyli"": 23, ""Name"": ""Los Brillantes-Champerico"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 164.02976562443172}"
Lineas_de_Transmision_69_kV__,Los Brillantes-Champerico,69,,,,,,"LINESTRING (-91.88434377 14.3310330780001, -91.884549691 14.332487889, -91.885103762 14.333847544, -91.8855723529999 14.3346254410001)","{""FID"": 23, ""FID_Polyli"": 24, ""Name"": ""Los Brillantes-Champerico"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 440.155506661111}"
Lineas_de_Transmision_69_kV__,Champerico - La Maquina,69,,,,,,"LINESTRING (-91.88434377 14.3310330780001, -91.884324188 14.3312585900001, -91.884597527 14.3329459180001, -91.885146908 14.3340169470001, -91.8855723529999 14.3346254410001)","{""FID"": 24, ""FID_Polyli"": 25, ""Name"": ""Champerico - La Maquina"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 444.1022336845506}"
Lineas_de_Transmision_69_kV__,La Vega - Pastoria,69,,,,,,"LINESTRING (-90.4380227869999 14.2739562680001, -90.4400957919999 14.300917644, -90.440024012 14.313795984, -90.436925522 14.3242815820001, -90.4414227859999 14.3348661980001)","{""FID"": 25, ""FID_Polyli"": 26, ""Name"": ""La Vega - Pastoria"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 7153.434910461117}"
Lineas_de_Transmision_69_kV__,Tramo Los Esclavos,69,,,,,,"LINESTRING (-90.4414 14.3349, -90.4391 14.3343, -90.4349999999999 14.3332000000001, -90.4321 14.3324, -90.4302 14.3319000000001, -90.4263221669999 14.3308400230001, -90.4220999999999 14.3297, -90.4184999999999 14.3286, -90.4158999999999 14.3278, -90.4113999999999 14.3263000000001, -90.4102999999999 14.326, -90.4043 14.3241, -90.4017 14.3232000000001, -90.3996 14.3226, -90.3953 14.3213000000001, -90.3921999999999 14.3203, -90.3895 14.3196, -90.3843 14.3178, -90.3796999999999 14.3164, -90.3764999999999 14.3156000000001, -90.3723 14.3146, -90.3704 14.312, -90.3676 14.3083, -90.3649999999999 14.3049, -90.3615 14.3003000000001, -90.3596 14.2971000000001, -90.3571 14.2962, -90.3541999999999 14.2950000000001, -90.3510999999999 14.2944000000001, -90.3484999999999 14.2938000000001, -90.3447999999999 14.2945000000001, -90.3425 14.2937000000001, -90.3393 14.2926000000001, -90.337 14.2916000000001, -90.332579282 14.290919284, -90.326271477 14.291040764, -90.3239 14.2873, -90.3225999999999 14.2859, -90.3203 14.2835, -90.3181999999999 14.2813, -90.3159 14.2787000000001, -90.3135 14.2762000000001, -90.311724215 14.2745106940001, -90.309 14.2719000000001, -90.3052 14.2684000000001, -90.3033 14.2666000000001, -90.2970999999999 14.2609000000001, -90.2971999999999 14.2602000000001, -90.2954266099999 14.259453701, -90.2911022599999 14.255513733, -90.291106318 14.255295021, -90.291068905 14.2538923350001, -90.2911 14.2511)","{""FID"": 26, ""FID_Polyli"": 27, ""Name"": ""Tramo Los Esclavos"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 20574.851642966325}"
Lineas_de_Transmision_69_kV__,Los Brillantes-Champerico,69,,,,,,"LINESTRING (-91.8855723529999 14.3346254410001, -91.8860659009999 14.3354447690001)","{""FID"": 27, ""FID_Polyli"": 28, ""Name"": ""Los Brillantes-Champerico"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 108.9980421970635}"
Lineas_de_Transmision_69_kV__,Champerico - La Maquina,69,,,,,,"LINESTRING (-91.8860659009999 14.3354447690001, -91.8674222959999 14.328833484, -91.8453103069999 14.319100875, -91.8174388589999 14.306868961, -91.8067562809999 14.2998049110001, -91.798118868 14.2947178450001, -91.772311417 14.28866747, -91.769963784 14.291363043, -91.7677325 14.29711239, -91.767324398 14.303714734, -91.7431608 14.2994212400001, -91.7239889029999 14.295937431, -91.691511608 14.289687125, -91.6714205149999 14.2855998280001, -91.6302334519999 14.2775630660001, -91.629911753 14.2787108520001)","{""FID"": 28, ""FID_Polyli"": 29, ""Name"": ""Champerico - La Maquina"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 31401.863546682518}"
Lineas_de_Transmision_69_kV__,Champerico - La Maquina,69,,,,,,"LINESTRING (-91.8855723529999 14.3346254410001, -91.8861713539999 14.3354821640001, -91.8860659009999 14.3354447690001)","{""FID"": 29, ""FID_Polyli"": 30, ""Name"": ""Champerico - La Maquina"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 131.3941936543255}"
Lineas_de_Transmision_69_kV__,LA VEGA-POZA VERDE,69,,,,,,"LINESTRING (-90.457040588 14.348253931, -90.457250764 14.3480183670001, -90.471891904 14.329549005, -90.483481554 14.308902921, -90.490253225 14.293556241, -90.498957063 14.2944540500001)","{""FID"": 30, ""FID_Polyli"": 31, ""Name"": ""LA VEGA-POZA VERDE"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 8303.506921595828}"
Lineas_de_Transmision_69_kV__,La Vega I - Esclavos,69,,,,,,"LINESTRING (-90.456966262 14.348345893, -90.456683469 14.3483047450001, -90.4547999999999 14.3466, -90.4521999999999 14.3443, -90.4507999999999 14.3431, -90.4481 14.3408000000001, -90.4450999999999 14.3382000000001, -90.4414 14.3349)","{""FID"": 31, ""FID_Polyli"": 32, ""Name"": ""La Vega I - Esclavos"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 2326.911997020209}"
Lineas_de_Transmision_69_kV__,LOS ESCLAVOS-EL PROGRESO,69,,,,,,"LINESTRING (-89.875174593 14.3037864370001, -89.8751742649999 14.3037865170001, -89.875102934 14.304861438, -89.874960097 14.306010194, -89.874523062 14.3102423230001, -89.87435543 14.311626204, -89.874138208 14.313480333, -89.872876415 14.31695475, -89.872866579 14.316909711, -89.870960167 14.3192268310001, -89.8680787009999 14.32281114, -89.8674679389999 14.3235862190001, -89.8669110199999 14.32422517, -89.866209011 14.3251097310001, -89.865570681 14.325903204, -89.8648235 14.3268786250001, -89.8640842 14.327745569, -89.8630991829999 14.328958684, -89.862114041 14.330162767, -89.861803744 14.331259357, -89.86143228 14.332645702, -89.860615495 14.336168922, -89.859694365 14.3380405830001, -89.8592246479999 14.338985555, -89.858737433 14.3400120240001, -89.858376451 14.340766017, -89.857771569 14.342010667, -89.8563090809999 14.345026858, -89.854728893 14.348261228, -89.853533117 14.350398113, -89.853478228 14.350452965, -89.8533335719999 14.350734694, -89.8531751899999 14.3506643470001)","{""FID"": 32, ""FID_Polyli"": 33, ""Name"": ""LOS ESCLAVOS-EL PROGRESO"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 6075.158261590295}"
Lineas_de_Transmision_69_kV__,Progreso -Asunción,69,,,,,,"LINESTRING (-89.852985672 14.350888954, -89.8530403249999 14.350558354, -89.8527924919999 14.3493728500001, -89.852376852 14.3491778480001, -89.8519684179999 14.3490081510001, -89.852240465 14.3485442520001, -89.852124396 14.34815728, -89.851885511 14.348313697, -89.8516022579999 14.348624189, -89.85121643 14.3481501440001, -89.851056221 14.3479353070001, -89.850717505 14.348255497, -89.848880426 14.3473021500001, -89.8466012889999 14.346543812, -89.845866306 14.3470403160001, -89.845240463 14.3466323640001, -89.844800622 14.3462835890001, -89.8437831799999 14.345674411, -89.843310446 14.3456529870001, -89.842111663 14.346091867, -89.8414358329999 14.346127067, -89.841000547 14.346136801, -89.8405652599999 14.346146535, -89.8400153479999 14.3458821680001, -89.839443952 14.345766468, -89.838555114 14.3455864870001, -89.837648137 14.345402829, -89.836941111 14.345259657, -89.8359075779999 14.345347952, -89.835219852 14.345406703, -89.834773995 14.345312684, -89.834345527 14.3451281380001, -89.834054408 14.3448155, -89.833816481 14.3443125550001, -89.833505381 14.343509982, -89.833204108 14.342732754, -89.8328685969999 14.3418671870001, -89.83271052 14.341083294, -89.832415096 14.340427489, -89.8321499589999 14.339970025, -89.831920284 14.339385689, -89.8316091779999 14.3389558690001, -89.831038385 14.3385020540001, -89.830463889 14.338490849, -89.8296574929999 14.338455315, -89.829106876 14.3394608250001, -89.8288708199999 14.3399911120001, -89.828323578 14.340414399, -89.827961104 14.340671818, -89.827563462 14.340954966, -89.8271255629999 14.3411770610001, -89.8254209139999 14.3411702880001, -89.821911079 14.3412662870001, -89.820889142 14.341034584, -89.817798569 14.335936085, -89.8172996659999 14.3351325850001, -89.816803391 14.334336192, -89.815875874 14.334440379, -89.814949202 14.334544468, -89.8140240099999 14.3346483870001, -89.8131029409999 14.334751839, -89.8121776459999 14.3348557620001, -89.8112543939999 14.334959452, -89.8103410299999 14.335062029, -89.8094305069999 14.3351642820001, -89.8086664569999 14.3357440360001, -89.8079020089999 14.3363242020001, -89.807069192 14.33695601, -89.806346994 14.337503993, -89.805375561 14.337351928, -89.8044164309999 14.337201488, -89.8020284279999 14.3368272820001, -89.80066001 14.336612835, -89.799038867 14.336358772, -89.7974759919999 14.33611383, -89.795954042 14.335875292, -89.79469569 14.335678059, -89.79285384 14.335389197, -89.7906840799999 14.335049236, -89.789701591 14.334895219, -89.7878801359999 14.3346096720001, -89.7861357149999 14.3343361870001, -89.784197463 14.334032297, -89.782608416 14.3337828810001, -89.780804033 14.333500216, -89.7795378759999 14.3333016730001, -89.778037093 14.3330663290001, -89.775897611 14.332730809, -89.772691428 14.332227968, -89.770673333 14.331911436, -89.768735633 14.331607497, -89.765293094 14.331067472, -89.763935965 14.331678283, -89.762386136 14.332376179, -89.760996937 14.3330015790001, -89.7591866949999 14.333816508, -89.7575330989999 14.334560904, -89.754036562 14.3361348820001, -89.7511841119999 14.3374188720001, -89.750339748 14.3377989410001, -89.7495543209999 14.3375875290001, -89.747281319 14.336975694, -89.7432051369999 14.3358784220001, -89.742277625 14.335628732, -89.740238592 14.3350798000001, -89.739128985 14.334781072, -89.7383907199999 14.334582313, -89.7378011009999 14.3344213200001, -89.73632795 14.3340269490001, -89.7342429329999 14.333465575, -89.7331842889999 14.333180378, -89.732461248 14.332594909, -89.7315631449999 14.331873607, -89.731593215 14.331295333, -89.731630648 14.330563092, -89.730531255 14.330598769, -89.7294692699999 14.3306042810001, -89.7283815069999 14.330621183, -89.727297321 14.330516048, -89.726118957 14.330504885, -89.724765708 14.3305238030001, -89.724098451 14.330730347, -89.723139663 14.3306766120001, -89.722288363 14.3308526880001, -89.7211285829999 14.3309024210001, -89.720341991 14.330873308, -89.720223886 14.329823567, -89.7201195879999 14.3288960990001, -89.7204407209999 14.3280805970001, -89.720639856 14.3275745550001, -89.7208832329999 14.327594051, -89.7208319119999 14.3266653900001, -89.7207259979999 14.3248797530001, -89.720592403 14.322627524, -89.7209681689999 14.321931479, -89.7213439119999 14.321235271, -89.721719653 14.320539062, -89.722062173 14.3195885440001, -89.722257069 14.3187259010001, -89.721882533 14.318687481, -89.721106483 14.3185483530001, -89.7204639289999 14.318418697, -89.7195246269999 14.318234502, -89.718531179 14.318010217, -89.717580114 14.3177887370001, -89.7171020469999 14.317682663, -89.716143093 14.3174739840001, -89.715483496 14.317360643, -89.715003758 14.3172282870001, -89.714774927 14.317181593, -89.7142850659999 14.3170982150001, -89.714323401 14.3169051050001, -89.714248942 14.316910984)","{""FID"": 33, ""FID_Polyli"": 34, ""Name"": ""Progreso -Asunción"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 19395.012095559447}"
Lineas_de_Transmision_69_kV__,La Vega - Barberena 5.2km,69,,,,,,"LINESTRING (-90.4175006549999 14.353229313, -90.4177763609999 14.354116902, -90.416685085 14.355050825, -90.413315449 14.351497373, -90.413013274 14.3511976860001, -90.412661695 14.350944766, -90.412256102 14.350784087, -90.411688501 14.3507696610001, -90.411094656 14.3508961010001, -90.4100980679999 14.3513823070001, -90.4098004099999 14.3513823020001, -90.408584123 14.350694318, -90.408100847 14.35047462, -90.4076441989999 14.35034379, -90.406424171 14.3501101550001, -90.404636151 14.349953828, -90.404037733 14.3497474080001, -90.403311286 14.348770046, -90.4033951759999 14.347563329, -90.402994833 14.3467355110001, -90.4028760429999 14.345554662, -90.403196059 14.3444479340001, -90.403154677 14.3434505660001, -90.402825793 14.342084137, -90.402311597 14.3404865900001, -90.4019720609999 14.339447047, -90.401438136 14.338639875, -90.400921689 14.337947927, -90.400163718 14.336925712, -90.399736875 14.3362895360001, -90.398921112 14.3352244820001, -90.3980227679999 14.3339180990001, -90.3972576229999 14.332418184, -90.396526659 14.331213607, -90.396090817 14.3305593540001, -90.395458903 14.3297471700001, -90.394909095 14.3289997180001, -90.393997988 14.327665957, -90.3934253709999 14.327007054, -90.3925986399999 14.3263442630001, -90.392269799 14.3253124390001, -90.391639425 14.3243035410001, -90.391298249 14.3238632720001, -90.3911362749999 14.323989075)","{""FID"": 34, ""FID_Polyli"": 35, ""Name"": ""La Vega - Barberena 5.2km"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 5364.9333822192775}"
Lineas_de_Transmision_69_kV__,Escuintla - Jocote - Pantaleón - Cocales,69,,,,,,"LINESTRING (-90.798092614 14.263296287, -90.798542124 14.2634076650001, -90.799453692 14.264103844, -90.7998610219999 14.264585106, -90.802468911 14.2669639560001, -90.805206648 14.269359477, -90.806476493 14.270471494, -90.80835338 14.27221053, -90.809567989 14.2729924780001, -90.8113439099999 14.273361117, -90.812084847 14.273812931, -90.8144279269999 14.273572695, -90.8156223459999 14.273547966, -90.817122607 14.2733917940001, -90.81854752 14.2733241810001, -90.820233486 14.2725114190001, -90.82149148 14.2722042510001, -90.82319604 14.271077785, -90.824691554 14.2704045630001, -90.827508767 14.2693609050001, -90.828343513 14.2688254870001, -90.829787489 14.268262172, -90.8312167989999 14.267570987, -90.8327216359999 14.26666278, -90.8343630469999 14.266209826, -90.835919729 14.2654822, -90.8378567239999 14.2646454370001, -90.8387572359999 14.2642225480001, -90.840315978 14.263805221, -90.841719715 14.263556304, -90.842850006 14.264047704, -90.8441987139999 14.2648596730001, -90.846656347 14.2661173970001, -90.848087746 14.266929053, -90.848225542 14.267013871, -90.849057968 14.267405089, -90.84960122 14.26765988, -90.851368918 14.2683602430001, -90.854898637 14.268533706, -90.855369578 14.2685053170001, -90.8605938109999 14.268205876, -90.863395264 14.2680662890001, -90.8651700029999 14.267893173, -90.8666502389999 14.2678461150001, -90.8684652599999 14.267655706, -90.871223393 14.2675369450001, -90.874300235 14.267333218, -90.876680825 14.2671958610001, -90.879087447 14.267082352, -90.880421844 14.266979627, -90.882718019 14.266917119, -90.883503655 14.266870138, -90.8872159599999 14.266659771, -90.888920889 14.266624984, -90.892020614 14.266076959, -90.8932719429999 14.2667588640001, -90.894696753 14.267828491, -90.896745005 14.2704039730001, -90.897884128 14.27130451, -90.902382997 14.2715261180001, -90.9057956609999 14.272231036, -90.9094979969999 14.274122726, -90.9187307769999 14.276813228, -90.92445066 14.281752408, -90.9342199199999 14.2886177500001, -90.9413216139999 14.293383191, -90.942322465 14.294198937, -90.945319763 14.2970615360001, -90.9464044579999 14.2971826590001, -90.9474436239999 14.297595444, -90.953547542 14.3013099360001, -90.955714458 14.3035158470001, -90.9610901089999 14.308158083, -90.962381561 14.308848646, -90.964914671 14.310569286, -90.976581689 14.321321663, -90.9848842 14.3256116800001, -90.9894961709999 14.3284660730001, -90.996758847 14.3312860450001, -91.000853784 14.3320471120001, -91.003002625 14.3310299610001, -91.010390805 14.325666305, -91.01758985 14.3203808400001, -91.02128795 14.3192935640001, -91.021869669 14.318815359, -91.023257421 14.3200137180001, -91.0245165809999 14.3206548470001, -91.02711591 14.32134535, -91.033410567 14.324844673, -91.034469287 14.325289444, -91.037404979 14.3269979610001, -91.037496265 14.327932205, -91.0381221659999 14.3290106860001, -91.0412308909999 14.3291124700001, -91.052375392 14.3301279860001, -91.054654951 14.3315320470001, -91.06071334 14.3388606150001, -91.065581822 14.342946852, -91.0680767219999 14.3433676190001, -91.069573608 14.343751507, -91.078002966 14.3451435820001, -91.079330276 14.3456068520001, -91.0804891719999 14.3462620730001, -91.0816887049999 14.347409073, -91.091330679 14.35586032, -91.0936176169999 14.3580129290001, -91.0943702069999 14.3591626760001, -91.0987660179999 14.3649465680001, -91.100027504 14.3658126150001, -91.1010119429999 14.3678478250001, -91.101879418 14.369081932, -91.1046593219999 14.3707036700001, -91.105073822 14.3715633150001, -91.106861446 14.374607805, -91.108078667 14.376579813, -91.108892262 14.378169905, -91.1094341219999 14.378564938, -91.111667243 14.3794093180001, -91.1160665419999 14.3802139590001, -91.1242712149999 14.379616621, -91.1286682029999 14.3804934510001, -91.13274899 14.3785567190001, -91.1355447709999 14.3770528480001, -91.137481462 14.3756627620001, -91.138244898 14.374818487, -91.1394564129999 14.3739889580001, -91.1405231569999 14.3731498030001, -91.142344345 14.3724845670001, -91.144196845 14.3727126190001, -91.146905154 14.374666266, -91.152720313 14.3785889880001, -91.156793681 14.3794370160001, -91.160797566 14.380704957, -91.163678026 14.380906923, -91.167691984 14.3813689000001, -91.180171176 14.3884947920001, -91.182706958 14.389955352, -91.18536181 14.391130366, -91.1886118669999 14.3920136240001, -91.192509133 14.3927626840001, -91.194108897 14.3928132800001, -91.1940745199999 14.39295206)","{""FID"": 35, ""FID_Polyli"": 36, ""Name"": ""Escuintla - Jocote - Pantaleón - Cocales"", ""FolderPath"": ""Lineas de Transmision 69 kV/Lineas de Transmision 69 kV"", ""Shape__Length"": 51665.75954953409}"
