fuente,nombre,voltaje_kv,latitud,longitud,propietario,departamento,municipio,estado,attrs_json
Subestaciones_69_kV_,Castellana,69,14.618020763000057,-90.52368187299999,,,,,"{""FID"": 167, ""Name"": ""Castellana"", ""V__kV_"": 69}"
Subestaciones_69_kV_,El Sitio,69,14.632042606000029,-90.52637754599995,,,,,"{""FID"": 168, ""Name"": ""El Sitio"", ""V__kV_"": 69}"
Subestaciones_69_kV_,San Juan de Dios,69,14.64061739200002,-90.52163291099998,,,,,"{""FID"": 169, ""Name"": ""San Juan de Dios"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Gerona,69,14.63382261800006,-90.50587548799996,,,,,"{""FID"": 170, ""Name"": ""Gerona"", ""V__kV_"": 69}"
Subestaciones_69_kV_,La Paz,69,14.628628901000075,-90.48624962099996,,,,,"{""FID"": 171, ""Name"": ""La Paz"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Carlos Dorion,69,14.644610300000059,-90.48232836899994,,,,,"{""FID"": 172, ""Name"": ""Carlos Dorion"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Hector Flores,69,14.658974728000016,-90.44220377399995,,,,,"{""FID"": 173, ""Name"": ""Hector Flores"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Llano Largo,69,14.68617509000006,-90.39900210399998,,,,,"{""FID"": 174, ""Name"": ""Llano Largo"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Guatemala Este,69,14.538559033000062,-90.47119048099997,,,,,"{""FID"": 175, ""Name"": ""Guatemala Este"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Imperialtex,69,14.540981295000057,-90.59277475799996,,,,,"{""FID"": 176, ""Name"": ""Imperialtex"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Barcenas,69,14.536901171000052,-90.59791203099996,,,,,"{""FID"": 177, ""Name"": ""Barcenas"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Villa Nueva,69,14.528188706000035,-90.59415812499998,,,,,"{""FID"": 178, ""Name"": ""Villa Nueva"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Mayan Golf,69,14.501647679000016,-90.58332220999995,,,,,"{""FID"": 179, ""Name"": ""Mayan Golf"", ""V__kV_"": 69}"
Subestaciones_69_kV_,San Miguel Petapa,69,14.51214224000006,-90.55798945299995,,,,,"{""FID"": 180, ""Name"": ""San Miguel Petapa"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Alamo,69,14.511898232000014,-90.53694429199999,,,,,"{""FID"": 181, ""Name"": ""Alamo"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Villa Lobos,69,14.562048035000036,-90.56968765099998,,,,,"{""FID"": 182, ""Name"": ""Villa Lobos"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Sector Industrial,69,14.563539935000048,-90.55290987999996,,,,,"{""FID"": 183, ""Name"": ""Sector Industrial"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Petapa,69,14.563614337000049,-90.55311312399994,,,,,"{""FID"": 184, ""Name"": ""Petapa"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Monte Maria,69,14.58069250700003,-90.56691959699998,,,,,"{""FID"": 185, ""Name"": ""Monte Maria"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Hincapie,69,14.565831144000084,-90.52823129399997,,,,,"{""FID"": 186, ""Name"": ""Hincapie"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Guadalupe,69,14.578526020000023,-90.51015990299999,,,,,"{""FID"": 187, ""Name"": ""Guadalupe"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Cambray,69,14.576193219000062,-90.49102427199993,,,,,"{""FID"": 188, ""Name"": ""Cambray"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Arrazola,69,14.488933652000066,-90.48333574099996,,,,,"{""FID"": 189, ""Name"": ""Arrazola"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Santa Mónica,69,14.542481001000043,-90.59656138899999,,,,,"{""FID"": 190, ""Name"": ""Santa Mónica"", ""V__kV_"": 69}"
Subestaciones_69_kV_,Guatemala Sur,69,14.546278142000062,-90.58663953299998,,,,,"{""FID"": 191, ""Name"": ""Guatemala Sur"", ""V__kV_"": 69}"
Subestaciones_138_kV,Huehuetenango,138,15.332327391027434,-91.46206671700031,,,,,"{""FID"": 1, ""NAME"": ""Huehuetenango"", ""V__KV_"": 138}"
Subestaciones_138_kV,Esperanza,138,14.871951687542397,-91.54502275488679,,,,,"{""FID"": 2, ""NAME"": ""Esperanza"", ""V__KV_"": 138}"
Subestaciones_138_kV,Pologua,138,15.037659188900303,-91.5059395215187,,,,,"{""FID"": 3, ""NAME"": ""Pologua"", ""V__KV_"": 138}"
Subestaciones_138_kV,Escuintla,138,14.264682994890665,-90.79829757243033,,,,,"{""FID"": 4, ""NAME"": ""Escuintla"", ""V__KV_"": 138}"
Subestaciones_138_kV,Palin,138,14.390777146987478,-90.71063311754914,,,,,"{""FID"": 5, ""NAME"": ""Palin"", ""V__KV_"": 138}"
Subestaciones_138_kV,Jutiapa,138,14.275398381555597,-89.8916386817634,,,,,"{""FID"": 6, ""NAME"": ""Jutiapa"", ""V__KV_"": 138}"
Subestaciones_138_kV,Moyuta,138,14.136543527013947,-90.05237159365072,,,,,"{""FID"": 7, ""NAME"": ""Moyuta"", ""V__KV_"": 138}"
Subestaciones_138_kV,Pasaco,138,13.964335564140047,-90.2425624846576,,,,,"{""FID"": 8, ""NAME"": ""Pasaco"", ""V__KV_"": 138}"
Subestaciones_138_kV,Chiqimulilla,138,14.059853344154712,-90.36604672232836,,,,,"{""FID"": 9, ""NAME"": ""Chiqimulilla"", ""V__KV_"": 138}"
Subestaciones_138_kV,Guanagazapa,138,14.098494999999991,-90.595251,,,,,"{""FID"": 10, ""NAME"": ""Guanagazapa"", ""V__KV_"": 138}"
Subestaciones_138_kV,Costa Sur,138,14.17233502998653,-90.6723826780672,,,,,"{""FID"": 11, ""NAME"": ""Costa Sur"", ""V__KV_"": 138}"
Subestaciones_138_kV,Progreso,138,14.35096396551502,-89.85328445095575,,,,,"{""FID"": 12, ""NAME"": ""Progreso"", ""V__KV_"": 138}"
Subestaciones_138_kV,Rio Grande,138,14.62800641262857,-89.4798342211253,,,,,"{""FID"": 13, ""NAME"": ""Rio Grande"", ""V__KV_"": 138}"
Subestaciones_138_kV,Ipala,138,14.568834351854235,-89.58273753914693,,,,,"{""FID"": 14, ""NAME"": ""Ipala"", ""V__KV_"": 138}"
Subestaciones_138_kV,Zacapa,138,14.95940316542541,-89.54577460749275,,,,,"{""FID"": 15, ""NAME"": ""Zacapa"", ""V__KV_"": 138}"
Subestaciones_138_kV,Chiquimulilla,138,14.807594445514464,-89.53586044570335,,,,,"{""FID"": 16, ""NAME"": ""Chiquimulilla"", ""V__KV_"": 138}"
Subestaciones_138_kV,Guatemala Sur,138,14.545826379269869,-90.5867917404537,,,,,"{""FID"": 17, ""NAME"": ""Guatemala Sur"", ""V__KV_"": 138}"
Subestaciones_230_kV,Rio Dulce-Interfaz,230,15.639113687000064,-88.977223666,,,,,"{""FID"": 1, ""Name"": ""Rio Dulce-Interfaz"", ""V__kV_"": 230}"
Subestaciones_230_kV,Morales,230,15.487222146000015,-88.86629790399996,,,,,"{""FID"": 2, ""Name"": ""Morales"", ""V__kV_"": 230}"
Subestaciones_230_kV,Izabal,230,15.546413762000041,-89.30881405899999,,,,,"{""FID"": 3, ""Name"": ""Izabal"", ""V__kV_"": 230}"
Subestaciones_230_kV,Modesto Mendez,230,15.840201997000067,-89.18597925599992,,,,,"{""FID"": 4, ""Name"": ""Modesto Mendez"", ""V__kV_"": 230}"
Subestaciones_230_kV,Chiantla,230,15.349321970000057,-91.42801473399999,,,,,"{""FID"": 5, ""Name"": ""Chiantla"", ""V__kV_"": 230}"
Subestaciones_230_kV,Huehuetenango II,230,15.150858761000041,-91.53803369999996,,,,,"{""FID"": 6, ""Name"": ""Huehuetenango II"", ""V__kV_"": 230}"
Subestaciones_230_kV,Xacbal,230,15.668052614000025,-91.09574982399992,,,,,"{""FID"": 7, ""Name"": ""Xacbal"", ""V__kV_"": 230}"
Subestaciones_230_kV,Covadonga,230,15.667026334000086,-91.09411781799997,,,,,"{""FID"": 8, ""Name"": ""Covadonga"", ""V__kV_"": 230}"
Subestaciones_230_kV,Uspantán,230,15.490402683000063,-90.87154777399996,,,,,"{""FID"": 9, ""Name"": ""Uspantán"", ""V__kV_"": 230}"
Subestaciones_230_kV,Chixoy II,230,15.450979822000015,-90.62848630499997,,,,,"{""FID"": 10, ""Name"": ""Chixoy II"", ""V__kV_"": 230}"
Subestaciones_230_kV,Chixoy,230,15.494095666000083,-90.60967382099994,,,,,"{""FID"": 11, ""Name"": ""Chixoy"", ""V__kV_"": 230}"
Subestaciones_230_kV,Tac Tic,230,15.26615472200006,-90.28315606099994,,,,,"{""FID"": 12, ""Name"": ""Tac Tic"", ""V__kV_"": 230}"
Subestaciones_230_kV,Panzos 230 kV,230,15.43004406100004,-89.62457789099993,,,,,"{""FID"": 13, ""Name"": ""Panzos 230 kV"", ""V__kV_"": 230}"
Subestaciones_230_kV,Esperanza,230,14.871479090000028,-91.54396015899995,,,,,"{""FID"": 14, ""Name"": ""Esperanza"", ""V__kV_"": 230}"
Subestaciones_230_kV,Los Brillantes,230,14.577260999000027,-91.62398149499995,,,,,"{""FID"": 15, ""Name"": ""Los Brillantes"", ""V__kV_"": 230}"
Subestaciones_230_kV,Palo Gordo Maniobras,230,14.480169697000056,-91.39721888999998,,,,,"{""FID"": 16, ""Name"": ""Palo Gordo Maniobras"", ""V__kV_"": 230}"
Subestaciones_230_kV,Madre Tierra,230,14.333215268000053,-91.06989953999994,,,,,"{""FID"": 17, ""Name"": ""Madre Tierra"", ""V__kV_"": 230}"
Subestaciones_230_kV,Pantaleon,230,14.326758625000029,-90.99419429699998,,,,,"{""FID"": 18, ""Name"": ""Pantaleon"", ""V__kV_"": 230}"
Subestaciones_230_kV,La Union,230,14.268841514000028,-91.09441173899995,,,,,"{""FID"": 19, ""Name"": ""La Union"", ""V__kV_"": 230}"
Subestaciones_230_kV,Siquinalá,230,14.303979021000028,-90.93744035699996,,,,,"{""FID"": 20, ""Name"": ""Siquinalá"", ""V__kV_"": 230}"
Subestaciones_230_kV,Magdalena,230,14.11811600500004,-90.93145730999998,,,,,"{""FID"": 21, ""Name"": ""Magdalena"", ""V__kV_"": 230}"
Subestaciones_230_kV,Magdalena,230,14.120421176000036,-90.92735304599995,,,,,"{""FID"": 22, ""Name"": ""Magdalena"", ""V__kV_"": 230}"
Subestaciones_230_kV,Santa Isabel,230,13.968214148000072,-90.82436137799995,,,,,"{""FID"": 23, ""Name"": ""Santa Isabel"", ""V__kV_"": 230}"
Subestaciones_230_kV,Enron,230,13.92141068500007,-90.78400211999997,,,,,"{""FID"": 24, ""Name"": ""Enron"", ""V__kV_"": 230}"
Subestaciones_230_kV,San Jose,230,14.163911722000025,-90.78773433499998,,,,,"{""FID"": 25, ""Name"": ""San Jose"", ""V__kV_"": 230}"
Subestaciones_230_kV,Costa Linda,230,14.143643000000052,-90.78121299999998,,,,,"{""FID"": 26, ""Name"": ""Costa Linda"", ""V__kV_"": 230}"
Subestaciones_230_kV,Alborada (Escuintla),230,14.261989118000034,-90.79783477499996,,,,,"{""FID"": 27, ""Name"": ""Alborada (Escuintla)"", ""V__kV_"": 230}"
Subestaciones_230_kV,Santa Ana,230,14.244862666000078,-90.84853999099994,,,,,"{""FID"": 28, ""Name"": ""Santa Ana"", ""V__kV_"": 230}"
Subestaciones_230_kV,Pacifico,230,14.247723740000023,-90.76946256699995,,,,,"{""FID"": 29, ""Name"": ""Pacifico"", ""V__kV_"": 230}"
Subestaciones_230_kV,San Joaquin,230,14.240034000000037,-90.77588999999995,,,,,"{""FID"": 30, ""Name"": ""San Joaquin"", ""V__kV_"": 230}"
Subestaciones_230_kV,Escuintla,230,14.264359217000035,-90.79868631799997,,,,,"{""FID"": 31, ""Name"": ""Escuintla"", ""V__kV_"": 230}"
Subestaciones_230_kV,Palestina,230,14.421610721000041,-90.69839635699998,,,,,"{""FID"": 32, ""Name"": ""Palestina"", ""V__kV_"": 230}"
Subestaciones_230_kV,Moyuta,230,14.136724315000032,-90.05255974599999,,,,,"{""FID"": 33, ""Name"": ""Moyuta"", ""V__kV_"": 230}"
Subestaciones_230_kV,La Vega II,230,14.353934507000078,-90.41678630199999,,,,,"{""FID"": 34, ""Name"": ""La Vega II"", ""V__kV_"": 230}"
Subestaciones_230_kV,San Antonio El Sitio,230,14.386035976000064,-90.48144352299994,,,,,"{""FID"": 35, ""Name"": ""San Antonio El Sitio"", ""V__kV_"": 230}"
Subestaciones_230_kV,Aguacapa,230,14.19017403400005,-90.60357160399997,,,,,"{""FID"": 36, ""Name"": ""Aguacapa"", ""V__kV_"": 230}"
Subestaciones_230_kV,Panaluya,230,15.036810924000065,-89.59109432699995,,,,,"{""FID"": 37, ""Name"": ""Panaluya"", ""V__kV_"": 230}"
Subestaciones_230_kV,San Agustín,230,14.90906947700006,-90.03210560899998,,,,,"{""FID"": 38, ""Name"": ""San Agustín"", ""V__kV_"": 230}"
Subestaciones_230_kV,Las Cruces,230,14.659017067000036,-90.70207351199997,,,,,"{""FID"": 39, ""Name"": ""Las Cruces"", ""V__kV_"": 230}"
Subestaciones_230_kV,San Gabriel,230,14.737062129000027,-90.70550564499996,,,,,"{""FID"": 40, ""Name"": ""San Gabriel"", ""V__kV_"": 230}"
Subestaciones_230_kV,Guatemala Norte,230,14.66976875400008,-90.45408133399997,,,,,"{""FID"": 41, ""Name"": ""Guatemala Norte"", ""V__kV_"": 230}"
Subestaciones_230_kV,Guatemala Este,230,14.537723211000074,-90.47209630099997,,,,,"{""FID"": 42, ""Name"": ""Guatemala Este"", ""V__kV_"": 230}"
Subestaciones_230_kV,Guatemala Sur,230,14.546503302000053,-90.58792559999995,,,,,"{""FID"": 43, ""Name"": ""Guatemala Sur"", ""V__kV_"": 230}"
Subestaciones_400_kV,Los Brillantes,400,14.575717778755857,-91.62489085628327,,,,,"{""FID"": 1, ""NAME"": ""Los Brillantes"", ""V__KV_"": 400}"
SE_Act_26_2,Pronico-P,230,15.519684640000028,-89.37990044999998,,,,,"{""FID"": 1, ""Name"": ""Pronico-P"", ""FolderPath"": ""SE Act_26.kmz/SE Act_26"", ""SymbolID"": 0, ""kV"": 230}"
SE_Act_26_2,Chocolá,69,14.580951462000023,-91.42241694499994,,,,,"{""FID"": 2, ""Name"": ""Chocolá"", ""FolderPath"": ""SE Act_26.kmz/SE Act_26"", ""SymbolID"": 1, ""kV"": 69}"
SE_Act_26_2,Ocultún 2,69,17.03791709400001,-90.58175260299998,,,,,"{""FID"": 3, ""Name"": ""Ocultún 2"", ""FolderPath"": ""SE Act_26.kmz/SE Act_26"", ""SymbolID"": 1, ""kV"": 69}"
Subestaciones V8,SE-SANTA ANA,230,14.244869562141318,-90.84854457641603,,,,,"{""FID"": 1, ""OBJECTID"": 2, ""NAME"": ""SE-SANTA ANA"", ""SSEE"": ""SE-SNT_ ANA_230"", ""KML_FOLDER"": ""SSEE_Ingenios"", ""GRAN_USUAR"": "" "", ""X"": 0, ""Y"": 0, ""GRAN_USUA1"": "" "", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 230, ""SUBES"": ""SE-SANTA ANA"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Generador""}"
Subestaciones V8,SE-MAGDALENA,230,14.118060528376708,-90.93155960007155,,,,,"{""FID"": 2, ""OBJECTID"": 3, ""NAME"": ""SE-MAGDALENA"", ""SSEE"": ""SE-MAGDALENA230"", ""KML_FOLDER"": ""SSEE_Ingenios"", ""GRAN_USUAR"": "" "", ""X"": 0, ""Y"": 0, ""GRAN_USUA1"": "" "", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 230, ""SUBES"": ""SE-MAGDALENA"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Generador""}"
Subestaciones V8,SE-LA UNION,230,14.268847545878662,-91.09441679696441,,,,,"{""FID"": 3, ""OBJECTID"": 4, ""NAME"": ""SE-LA UNION"", ""SSEE"": ""SE-LA UNION230"", ""KML_FOLDER"": ""SSEE_Ingenios"", ""GRAN_USUAR"": "" "", ""X"": 0, ""Y"": 0, ""GRAN_USUA1"": "" "", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 230, ""SUBES"": ""SE-LA UNION"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Generador""}"
Subestaciones V8,SE-MADRE TIERRA,230,14.333223496396835,-91.06990311255814,,,,,"{""FID"": 4, ""OBJECTID"": 5, ""NAME"": ""SE-MADRE TIERRA"", ""SSEE"": ""SE-MADRE TIERRA"", ""KML_FOLDER"": ""SSEE_Ingenios"", ""GRAN_USUAR"": "" "", ""X"": 0, ""Y"": 0, ""GRAN_USUA1"": "" "", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 230, ""SUBES"": ""SE-MADRE TIERRA"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Generador""}"
Subestaciones V8,SE-PANTALEON,230,14.326760585423415,-90.99419861536596,,,,,"{""FID"": 5, ""OBJECTID"": 6, ""NAME"": ""SE-PANTALEON"", ""SSEE"": ""SE-PANTALEON230"", ""KML_FOLDER"": ""SSEE_Ingenios"", ""GRAN_USUAR"": "" "", ""X"": 0, ""Y"": 0, ""GRAN_USUA1"": "" "", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 230, ""SUBES"": ""SE-PANTALEON"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Generador""}"
Subestaciones V8,La Mariposa,69,14.58225661475099,-90.56549175337254,,,,,"{""FID"": 6, ""OBJECTID"": 1, ""NAME"": ""La Mariposa"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 762299, ""Y"": 1613530000000, ""GRAN_USUA1"": ""La Mariposa"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""La Mariposa"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Vigua,69,14.564847445968576,-90.54562880910423,,,,,"{""FID"": 7, ""OBJECTID"": 2, ""NAME"": ""Vigua"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764510, ""Y"": 1611630000000, ""GRAN_USUA1"": ""Vigua"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Vigua"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Casa de la Moneda,69,14.57198751801608,-90.5467741975935,,,,,"{""FID"": 8, ""OBJECTID"": 3, ""NAME"": ""Casa de la Moneda"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764329, ""Y"": 1612410000000, ""GRAN_USUA1"": ""Casa de la Moneda"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Casa de la Moneda"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Aceros Suarez,69,14.573763824282873,-90.54558575308565,,,,,"{""FID"": 9, ""OBJECTID"": 4, ""NAME"": ""Aceros Suarez"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764455, ""Y"": 1612610000000, ""GRAN_USUA1"": ""Aceros Suarez"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Aceros Suarez"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Aceros del Sur,69,14.575926111572592,-90.54416110697518,,,,,"{""FID"": 10, ""OBJECTID"": 5, ""NAME"": ""Aceros del Sur"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764606, ""Y"": 1612850000000, ""GRAN_USUA1"": ""Aceros del Sur"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Aceros del Sur"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Industria Harinera,69,14.58461219860166,-90.53940801061857,,,,,"{""FID"": 11, ""OBJECTID"": 6, ""NAME"": ""Industria Harinera"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 765108, ""Y"": 1613820000000, ""GRAN_USUA1"": ""Industria Harinera"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Industria Harinera"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Aceros de Guatemala,69,14.587842765654623,-90.54077288053676,,,,,"{""FID"": 12, ""OBJECTID"": 7, ""NAME"": ""Aceros de Guatemala"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764957, ""Y"": 1614170000000, ""GRAN_USUA1"": ""Aceros de Guatemala"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Aceros de Guatemala"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Bombeo de Agua Hincapie,69,14.567525076247266,-90.52283653461417,,,,,"{""FID"": 13, ""OBJECTID"": 8, ""NAME"": ""Bombeo de Agua Hincapie"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 766915, ""Y"": 1611940000000, ""GRAN_USUA1"": ""Bombeo de Agua Hincapie"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Bombeo de Agua Hincapie"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Oakland Mall,69,14.598371810237913,-90.50796386454998,,,,,"{""FID"": 14, ""OBJECTID"": 9, ""NAME"": ""Oakland Mall"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 768481, ""Y"": 1615380000000, ""GRAN_USUA1"": ""Oakland Mall"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Oakland Mall"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Texcesa,69,14.544602059588293,-90.42952291388501,,,,,"{""FID"": 15, ""OBJECTID"": 10, ""NAME"": ""Texcesa"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 777004, ""Y"": 1609520000000, ""GRAN_USUA1"": ""Texcesa"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Texcesa"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Olmeca,69,14.537899990904915,-90.44942805543693,,,,,"{""FID"": 16, ""OBJECTID"": 11, ""NAME"": ""Olmeca"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 774866, ""Y"": 1608750000000, ""GRAN_USUA1"": ""Olmeca"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Olmeca"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Colgate,69,14.561847854562332,-90.54573975401877,,,,,"{""FID"": 17, ""OBJECTID"": 12, ""NAME"": ""Colgate"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 764407, ""Y"": 1611310000000, ""GRAN_USUA1"": ""Colgate"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Colgate"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Maderas de Guatemala,69,14.553706093142068,-90.55232820525879,,,,,"{""FID"": 18, ""OBJECTID"": 13, ""NAME"": ""Maderas de Guatemala"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 763752, ""Y"": 1610380000000, ""GRAN_USUA1"": ""Maderas de Guatemala"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Maderas de Guatemala"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,Ojo de Agua,69,14.530701018494147,-90.55543817247543,,,,,"{""FID"": 19, ""OBJECTID"": 14, ""NAME"": ""Ojo de Agua"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 763444, ""Y"": 1607830000000, ""GRAN_USUA1"": ""Ojo de Agua"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""Ojo de Agua"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
Subestaciones V8,La Roca,69,14.662331472076142,-90.44218411433903,,,,,"{""FID"": 20, ""OBJECTID"": 15, ""NAME"": ""La Roca"", ""SSEE"": "" "", ""KML_FOLDER"": ""Grandes_Usuarios_Centro_Sur"", ""GRAN_USUAR"": ""Gran Usuario"", ""X"": 775492, ""Y"": 1622540000000, ""GRAN_USUA1"": ""La Roca"", ""PLANTA"": "" "", ""SUBESTACIO"": "" "", ""SUBESTACI1"": "" "", ""SUBESTACI"": "" "", ""KV"": 69, ""SUBES"": ""La Roca"", ""X1"": 0, ""Y1"": 0, ""Tipo"": ""Gran Usuario""}"
